"ensembl","LFC_Oncogene","LFC_Replicative","LFC_DNAdamage","adj_p_Oncogene","adj_p_Replicative","adj_p_DNAdamage","sig_types","symbol","entrez","source","senescence_effect","organism"
"ENSG00000179873",NA,NA,NA,NA,NA,NA,"None","NLRP11","204801","InnateDB","Unknown","Human"
"ENSG00000173572",NA,NA,NA,NA,NA,NA,"None","NLRP13","126204","InnateDB","Unknown","Human"
"ENSG00000179709",NA,NA,NA,NA,NA,NA,"None","NLRP8","126205","InnateDB","Unknown","Human"
"ENSG00000171487",NA,NA,NA,NA,NA,NA,"None","NLRP5","126206","InnateDB","Unknown","Human"
"ENSG00000101182",-0.259170349840659,-0.112503745001233,-0.464141618453383,0.0287403750823123,0.385567435079017,0.000355590431425345,"None","PSMA7","5688","InnateDB","Unknown","Human"
"ENSG00000186891",NA,NA,NA,NA,NA,NA,"None","TNFRSF18","8784","InnateDB","Unknown","Human"
"ENSG00000136807",0.568995234124481,-0.323355315516985,0.333985772244296,0.000331800096225244,0.0423810551810276,0.0309333129366254,"None","CDK9","1025","InnateDB","Unknown","Human"
"ENSG00000169403",NA,NA,NA,NA,NA,NA,"None","PTAFR","5724","InnateDB","Unknown","Human"
"ENSG00000157131",NA,NA,NA,NA,NA,NA,"None","C8A","731","InnateDB","Unknown","Human"
"ENSG00000007908",NA,NA,NA,NA,NA,NA,"None","SELE","6401","InnateDB","Unknown","Human"
"ENSG00000239839",NA,NA,NA,NA,NA,NA,"None","DEFA3","1668","InnateDB","Unknown","Human"
"ENSG00000175354",-0.333582173059669,0.0229304347476035,-0.243747450861825,0.00798515256641489,0.881944596063537,0.0508150301251201,"None","PTPN2","5771","InnateDB","Unknown","Human"
"ENSG00000159128",0.840934347784491,0.0644398480106152,0.334534616666007,9.57706846883493e-06,0.720368321688183,0.0369935620670917,"None","IFNGR2","3460","InnateDB","Unknown","Human"
"ENSG00000172175",-0.0561062756766602,0.201756881843847,-0.0258207162453538,0.73307882107302,0.214502353307472,0.891510515805405,"None","MALT1","10892","InnateDB","Unknown","Human"
"ENSG00000170677",-0.291796469925171,-0.0699312103949609,-0.0193517525780766,0.000565633266813751,0.439727262519661,0.835629818630073,"None","SOCS6","9306","InnateDB","Unknown","Human"
"ENSG00000100079",NA,NA,NA,NA,NA,NA,"None","LGALS2","3957","InnateDB","Unknown","Human"
"ENSG00000167965",0.95679869959579,-0.515187575802124,0.0559628384766574,0.000605960031895175,0.0665727689344231,0.851823111172169,"None","MLST8","64223","InnateDB","Unknown","Human"
"ENSG00000103363",0.550993987545714,0.19536658863373,0.302808006814759,0.000663573502486875,0.287641019877306,0.0381955048854598,"None","TCEB2","6923","InnateDB","Unknown","Human"
"ENSG00000103313",NA,NA,NA,NA,NA,NA,"None","MEFV","4210","InnateDB","Unknown","Human"
"ENSG00000242110",-0.119130652285185,0.336090130919807,-0.1043090169467,0.503186975961434,0.0593059991001053,0.572502493756846,"None","AMACR","23600","InnateDB","Unknown","Human"
"ENSG00000082196",NA,NA,NA,NA,NA,NA,"None","C1QTNF3","114899","InnateDB","Unknown","Human"
"ENSG00000074660",NA,NA,NA,NA,NA,NA,"None","SCARF1","8578","InnateDB","Unknown","Human"
"ENSG00000111679",NA,NA,NA,NA,NA,NA,"None","PTPN6","5777","InnateDB","Unknown","Human"
"ENSG00000198178",NA,NA,NA,NA,NA,NA,"None","CLEC4C","170482","InnateDB","Unknown","Human"
"ENSG00000185187",-0.550697977121991,-0.128655666347965,-0.261722315209886,0.0373170964870112,0.713597395892279,0.318035054383831,"None","SIGIRR","59307","InnateDB","Unknown","Human"
"ENSG00000178078",NA,NA,NA,NA,NA,NA,"None","STAP2","55620","InnateDB","Unknown","Human"
"ENSG00000141480",-0.544138044017746,-0.700954238057198,-0.300981914207744,0.0581193409117277,0.0233174981075086,0.272180497390877,"None","ARRB2","409","InnateDB","Unknown","Human"
"ENSG00000084093",0.273163034134298,0.0535052755662036,0.054604627701538,0.0271929598705845,0.713119658966393,0.705836336342803,"None","REST","5978","InnateDB","Unknown","Human"
"ENSG00000089902",0.301581015373378,-0.345679938108219,0.00776949225298973,0.0112146421048853,0.0112720787056686,0.957186457063194,"None","RCOR1","23186","InnateDB","Unknown","Human"
"ENSG00000114166",-0.639636575790908,0.518291779108475,-0.282079009075859,0.00131950987226664,0.00991682109998699,0.147962451735208,"None","KAT2B","8850","InnateDB","Unknown","Human"
"ENSG00000151090",NA,NA,NA,NA,NA,NA,"None","THRB","7068","InnateDB","Unknown","Human"
"ENSG00000182979",0.59194186704392,-0.445236147876385,-0.0402733032708396,0.000829113733931069,0.0171714127215512,0.831879753176733,"None","MTA1","9112","InnateDB","Unknown","Human"
"ENSG00000183813",NA,NA,NA,NA,NA,NA,"None","CCR4","1233","InnateDB","Unknown","Human"
"ENSG00000134061",NA,NA,NA,NA,NA,NA,"None","CD180","4064","InnateDB","Unknown","Human"
"ENSG00000154582",-0.404296860446465,0.765443625172352,-0.201707962827073,0.042453451393137,0.000552623507593739,0.334572316925145,"None","TCEB1","6921","InnateDB","Unknown","Human"
"ENSG00000169896",NA,NA,NA,NA,NA,NA,"None","ITGAM","3684","InnateDB","Unknown","Human"
"ENSG00000111424",-0.137359335556822,0.344324648392879,0.209645429556383,0.62199144621765,0.229624437757921,0.436768616086443,"None","VDR","7421","InnateDB","Unknown","Human"
"ENSG00000196470",-0.190335893712837,-0.257550710069703,-0.0283458368929945,0.0732628235148906,0.0267155415630448,0.816428620391654,"None","SIAH1","6477","InnateDB","Unknown","Human"
"ENSG00000087253",0.198313217296416,0.413366486627533,0.347986867020078,0.33085693665128,0.051759236281536,0.093659438419294,"None","LPCAT2","54947","InnateDB","Unknown","Human"
"ENSG00000087085",NA,NA,NA,NA,NA,NA,"None","ACHE","43","InnateDB","Unknown","Human"
"ENSG00000050730",NA,NA,NA,NA,NA,NA,"None","TNIP3","79931","InnateDB","Unknown","Human"
"ENSG00000139625",0.757545393520476,-0.128956095001634,0.244391379336172,2.34361880849071e-05,0.465225345205511,0.13460892704388,"None","MAP3K12","7786","InnateDB","Unknown","Human"
"ENSG00000179387",-0.958977218150699,0.924288454376556,-0.300940969532369,0.00055155082425657,0.00112164235128527,0.296634574989864,"None","ELMOD2","255520","InnateDB","Unknown","Human"
"ENSG00000181852",-0.0290859739207273,0.389622670903412,0.165175216517351,0.84655950807403,0.00446801648776895,0.213224347677816,"None","RNF41","10193","InnateDB","Unknown","Human"
"ENSG00000198053",0.478676738876586,-0.378309271740353,0.589455084220361,0.0166053449845359,0.0779460420362445,0.00457105827352736,"None","SIRPA","140885","InnateDB","Unknown","Human"
"ENSG00000012124",NA,NA,NA,NA,NA,NA,"None","CD22","933","InnateDB","Unknown","Human"
"ENSG00000120217",-0.646376229707505,0.431162852073975,0.259926304003143,0.0300014051184338,0.163147360739557,0.418522092894586,"None","CD274","29126","InnateDB","Unknown","Human"
"ENSG00000126353",NA,NA,NA,NA,NA,NA,"None","CCR7","1236","InnateDB","Unknown","Human"
"ENSG00000073584",-0.639408029822605,0.247361866916307,-0.681633239711368,1.99813101292302e-06,0.0490634432783874,1.48800145466002e-06,"None","SMARCE1","6605","InnateDB","Unknown","Human"
"ENSG00000168256",0.31993633877504,0.0317512112592558,0.215496737545809,0.000998033376687555,0.79110123054024,0.0213440579868473,"None","NKIRAS2","28511","InnateDB","Unknown","Human"
"ENSG00000126581",0.104548467066575,0.183594084624999,0.131768580405904,0.0903926861695919,0.00973553236953806,0.0356787101298799,"None","BECN1","8678","InnateDB","Unknown","Human"
"ENSG00000105245",-0.409004486846182,-0.2995408565022,-0.251963030368277,0.00455932969181702,0.0630778194095449,0.0717973117836905,"None","NUMBL","9253","InnateDB","Unknown","Human"
"ENSG00000115355",-0.58564268147098,0.0901904789547944,-0.497277021512856,0.000987437938991567,0.60501742312396,0.0037818837256806,"None","CCDC88A","55704","InnateDB","Unknown","Human"
"ENSG00000105372",-0.0941825869577958,0.0451250829190646,-0.0470716099547204,0.584812059001257,0.827969756752193,0.801390562580729,"None","RPS19","6223","InnateDB","Unknown","Human"
"ENSG00000070808",NA,NA,NA,NA,NA,NA,"None","CAMK2A","815","InnateDB","Unknown","Human"
"ENSG00000188379",NA,NA,NA,NA,NA,NA,"None","IFNA2","3440","InnateDB","Unknown","Human"
"ENSG00000197919",NA,NA,NA,NA,NA,NA,"None","IFNA1","3439","InnateDB","Unknown","Human"
"ENSG00000196975",-0.288614257964906,0.854631460998952,-0.124496372671749,0.145792502506574,0.000227771960999406,0.56527267467704,"None","ANXA4","307","InnateDB","Unknown","Human"
"ENSG00000165168",NA,NA,NA,NA,NA,NA,"None","CYBB","1536","InnateDB","Unknown","Human"
"ENSG00000069399",0.10797689593401,-0.48190272365454,0.196085522306207,0.571165458628882,0.0365912038083411,0.279293872750889,"None","BCL3","602","InnateDB","Unknown","Human"
"ENSG00000135148",-0.247075174194115,-0.0271714841335374,0.0265737707514145,0.0246171399173532,0.849554905192162,0.841513732275656,"None","TRAFD1","10906","InnateDB","Unknown","Human"
"ENSG00000005884",0.982689871943555,-0.726268264401335,0.611235716884424,0.00239733453133667,0.0241875677560696,0.0503648208852557,"None","ITGA3","3675","InnateDB","Unknown","Human"
"ENSG00000170604",0.41225107278385,0.173177488044162,0.213705137096092,0.15689212223764,0.639171108310369,0.468799636302377,"None","IRF2BP1","26145","InnateDB","Unknown","Human"
"ENSG00000112799",NA,NA,NA,NA,NA,NA,"None","LY86","9450","InnateDB","Unknown","Human"
"ENSG00000010017",-0.0634867346288732,-0.0685044416172453,-0.0608893789556189,0.502126065214636,0.529501859152913,0.560920774989341,"None","RANBP9","10048","InnateDB","Unknown","Human"
"ENSG00000124789",-0.143162315084198,-0.446043829917473,-0.354921552212861,0.190211788421552,0.000611045244961795,0.00328583040366207,"None","NUP153","9972","InnateDB","Unknown","Human"
"ENSG00000068308",0.756030084820116,-0.171220340044726,0.399195892612842,2.93408742450559e-06,0.24786270739394,0.00483198007532474,"None","OTUD5","55593","InnateDB","Unknown","Human"
"ENSG00000239961",NA,NA,NA,NA,NA,NA,"None","LILRA4","23547","InnateDB","Unknown","Human"
"ENSG00000101000",0.963881910103331,-0.119138601577305,0.040259706596607,2.50051589236432e-05,0.580899956211123,0.857976494667936,"None","PROCR","10544","InnateDB","Unknown","Human"
"ENSG00000204403",NA,NA,NA,NA,NA,NA,"None","CASP12","100506742","InnateDB","Unknown","Human"
"ENSG00000255501",NA,NA,NA,NA,NA,NA,"None","CARD18","59082","InnateDB","Unknown","Human"
"ENSG00000184557",0.266076546839947,-0.346014789754395,-0.603926830509342,0.203540353435928,0.127419207374589,0.00626163097580604,"None","SOCS3","9021","InnateDB","Unknown","Human"
"ENSG00000115165",NA,NA,NA,NA,NA,NA,"None","CYTIP","9595","InnateDB","Unknown","Human"
"ENSG00000204103",NA,NA,NA,NA,NA,NA,"None","MAFB","9935","InnateDB","Unknown","Human"
"ENSG00000151702",0.132805896338787,-0.41091049976766,-0.236433558267282,0.444293484771832,0.0276969252924292,0.194385013549352,"None","FLI1","2313","InnateDB","Unknown","Human"
"ENSG00000185920",-0.800785105224457,-0.400552820605206,-0.061075101098042,0.000756071649127085,0.0933503876633406,0.810622155734134,"None","PTCH1","5727","InnateDB","Unknown","Human"
"ENSG00000138378",NA,NA,NA,NA,NA,NA,"None","STAT4","6775","InnateDB","Unknown","Human"
"ENSG00000163599",NA,NA,NA,NA,NA,NA,"None","CTLA4","1493","InnateDB","Unknown","Human"
"ENSG00000127837",0.363495275768534,0.0223838488819027,0.0942449677751353,1.33876138558621e-05,0.824263807646936,0.270730235704829,"None","AAMP","14","InnateDB","Unknown","Human"
"ENSG00000198612",-0.140988399271025,0.423644368286595,-0.0156525488131551,0.30462227267545,0.00418461060210023,0.926762774897687,"None","COPS8","10920","InnateDB","Unknown","Human"
"ENSG00000124831",-0.563389481522235,0.108210738157387,-0.238672556702514,0.00022743058366728,0.495978860417218,0.121300081084979,"None","LRRFIP1","9208","InnateDB","Unknown","Human"
"ENSG00000126883",-0.0886601436519278,-0.286075821019442,-0.26884631864618,0.353054832539941,0.0135236069534876,0.00753699753864333,"None","NUP214","8021","InnateDB","Unknown","Human"
"ENSG00000116688",0.0414785047539117,0.169813091502167,-0.00500466775335478,0.627227972489758,0.0503950219510094,0.958911483455918,"None","MFN2","9927","InnateDB","Unknown","Human"
"ENSG00000112116",NA,NA,NA,NA,NA,NA,"None","IL17F","112744","InnateDB","Unknown","Human"
"ENSG00000198873",-0.090820158147784,0.196089023362488,-0.00446550154823371,0.6623675747813,0.328459626481799,0.985373488814532,"None","GRK5","2869","InnateDB","Unknown","Human"
"ENSG00000187908",NA,NA,NA,NA,NA,NA,"None","DMBT1","1755","InnateDB","Unknown","Human"
"ENSG00000187796",0.37809259228186,0.156860844808062,0.458550271860241,0.151673390452764,0.659760212387882,0.0770636093613678,"None","CARD9","64170","InnateDB","Unknown","Human"
"ENSG00000159069",0.86358071340763,-0.743062006016414,0.49846618159462,0.00367603400937926,0.0209208657980829,0.0875430493648036,"None","FBXW5","54461","InnateDB","Unknown","Human"
"ENSG00000146243",-0.1423836987871,-0.157634852821753,-0.271555655216463,0.187497520288978,0.136983317824216,0.00946545555249288,"None","IRAK1BP1","134728","InnateDB","Unknown","Human"
"ENSG00000004487",0.00112161940589045,-0.412777178196079,-0.510178846928344,0.991730511262,6.61624087496322e-05,1.31612992634917e-06,"None","KDM1","23028","InnateDB","Unknown","Human"
"ENSG00000020633",NA,NA,NA,NA,NA,NA,"None","RUNX3","864","InnateDB","Unknown","Human"
"ENSG00000085511",0.365041733462236,-0.453503363274276,-0.175135502080401,0.0116825615785225,0.00302879350241917,0.218854485629758,"None","MAP3K4","4216","InnateDB","Unknown","Human"
"ENSG00000065135",-0.354231632552544,0.148111476241092,-0.452137049435683,0.012414324515277,0.319502662621104,0.00246835460298394,"None","GNAI3","2773","InnateDB","Unknown","Human"
"ENSG00000143119",NA,NA,NA,NA,NA,NA,"None","CD53","963","InnateDB","Unknown","Human"
"ENSG00000143376",0.250708802595098,0.133376925579631,-0.0648554390491622,0.00713155245018705,0.206613480807509,0.514580239516656,"None","SNX27","81609","InnateDB","Unknown","Human"
"ENSG00000160753",0.326142811633971,-0.329272326354626,0.0412334571268906,0.0163376744366043,0.0231854677427893,0.783821766495408,"None","RUSC1","23623","InnateDB","Unknown","Human"
"ENSG00000143226",NA,NA,NA,NA,NA,NA,"None","FCGR2A","2212","InnateDB","Unknown","Human"
"ENSG00000081237",NA,NA,NA,NA,NA,NA,"None","PTPRC","5788","InnateDB","Unknown","Human"
"ENSG00000118785",NA,NA,NA,NA,NA,NA,"None","SPP1","6696","InnateDB","Unknown","Human"
"ENSG00000123843",NA,NA,NA,NA,NA,NA,"None","C4BPB","725","InnateDB","Unknown","Human"
"ENSG00000123838",NA,NA,NA,NA,NA,NA,"None","C4BPA","722","InnateDB","Unknown","Human"
"ENSG00000132703",NA,NA,NA,NA,NA,NA,"None","APCS","325","InnateDB","Unknown","Human"
"ENSG00000049130",-0.715435541005531,0.938852724926687,-0.105448033487349,0.0524473550252794,0.0138638072549447,0.805540290141107,"None","KITLG","4254","InnateDB","Unknown","Human"
"ENSG00000188389",NA,NA,NA,NA,NA,NA,"None","PDCD1","5133","InnateDB","Unknown","Human"
"ENSG00000131378",-0.0334606831969852,0.0267248120816609,0.104959895979546,0.866538700339736,0.897872501302625,0.568216312398257,"None","RFTN1","23180","InnateDB","Unknown","Human"
"ENSG00000133265",-0.0676790006926432,-0.397046460261607,-0.424401127835169,0.700809031517727,0.0349724352853939,0.0102545650244254,"None","HSPBP1","23640","InnateDB","Unknown","Human"
"ENSG00000108599",0.367453142141557,0.00100175669000863,0.331676388246567,2.69013910235397e-05,0.992750705811862,0.000127020937656243,"None","AKAP10","11216","InnateDB","Unknown","Human"
"ENSG00000148334",0.485773660755088,-0.435845030362669,-0.0166433363527547,0.00202703433589832,0.014021165982555,0.930565543116498,"None","PTGES2","80142","InnateDB","Unknown","Human"
"ENSG00000167323",-0.149674817491665,0.492181723320729,0.270730753083493,0.275950298946801,0.00117189524517228,0.0431410405356139,"None","STIM1","6786","InnateDB","Unknown","Human"
"ENSG00000276045",0.959637492841149,0.122360318381882,0.0208408965271777,6.67892368510608e-07,0.49601315845291,0.906871115728038,"None","ORAI1","84876","InnateDB","Unknown","Human"
"ENSG00000093167",-0.0249537669061268,0.0999087328915497,0.0736975271813528,0.838932453225778,0.415899252162516,0.538300218916036,"None","LRRFIP2","9209","InnateDB","Unknown","Human"
"ENSG00000100604",NA,NA,NA,NA,NA,NA,"None","CHGA","1113","InnateDB","Unknown","Human"
"ENSG00000197046",NA,NA,NA,NA,NA,NA,"None","SIGLEC15","284266","InnateDB","Unknown","Human"
"ENSG00000161640",NA,NA,NA,NA,NA,NA,"None","SIGLEC11","114132","InnateDB","Unknown","Human"
"ENSG00000129450",NA,NA,NA,NA,NA,NA,"None","SIGLEC9","27180","InnateDB","Unknown","Human"
"ENSG00000105366",NA,NA,NA,NA,NA,NA,"None","SIGLEC8","27181","InnateDB","Unknown","Human"
"ENSG00000168995",NA,NA,NA,NA,NA,NA,"None","SIGLEC7","27036","InnateDB","Unknown","Human"
"ENSG00000105492",NA,NA,NA,NA,NA,NA,"None","SIGLEC6","946","InnateDB","Unknown","Human"
"ENSG00000105501",NA,NA,NA,NA,NA,NA,"None","SIGLEC5","8778","InnateDB","Unknown","Human"
"ENSG00000088827",NA,NA,NA,NA,NA,NA,"None","SIGLEC1","6614","InnateDB","Unknown","Human"
"ENSG00000142512",NA,NA,NA,NA,NA,NA,"None","SIGLEC10","89790","InnateDB","Unknown","Human"
"ENSG00000167613",NA,NA,NA,NA,NA,NA,"None","LAIR1","3903","InnateDB","Unknown","Human"
"ENSG00000142224",NA,NA,NA,NA,NA,NA,"None","IL19","29949","InnateDB","Unknown","Human"
"ENSG00000021852",NA,NA,NA,NA,NA,NA,"None","C8B","732","InnateDB","Unknown","Human"
"ENSG00000164821",NA,NA,NA,NA,NA,NA,"None","DEFA4","1669","InnateDB","Unknown","Human"
"ENSG00000264522",0.420510357515588,0.027072418979161,0.165775929832244,0.000109872305759732,0.825114116020288,0.0995932182809282,"None","OTUD7B","56957","InnateDB","Unknown","Human"
"ENSG00000172183",NA,NA,NA,NA,NA,NA,"None","ISG20","3669","InnateDB","Unknown","Human"
"ENSG00000164078",NA,NA,NA,NA,NA,NA,"None","MST1R","4486","InnateDB","Unknown","Human"
"ENSG00000137845",-0.911608021492739,0.560331066303891,-0.0909490643290103,7.58698857685197e-05,0.00886465392754103,0.707060870421748,"None","ADAM10","102","InnateDB","Unknown","Human"
"ENSG00000198909",-0.224870194397557,-0.00213534850509027,-0.113338063150537,0.0049936813284999,0.986102984012717,0.16636784765819,"None","MAP3K3","4215","InnateDB","Unknown","Human"
"ENSG00000197885",0.154162519448837,0.689672379370567,0.260300673727596,0.326739833575326,0.000100868761627709,0.120355621996097,"None","NKIRAS1","28512","InnateDB","Unknown","Human"
"ENSG00000167748",NA,NA,NA,NA,NA,NA,"None","KLK1","3816","InnateDB","Unknown","Human"
"ENSG00000149923",0.827400981398102,-0.577453285831665,0.206492585511063,1.61203896903817e-05,0.00253884498587614,0.244709545390033,"None","PPP4C","5531","InnateDB","Unknown","Human"
"ENSG00000114030",0.207680943909544,0.0458785322280534,0.156984984979036,0.0269815800706662,0.701580826652217,0.110388523550002,"None","KPNA1","3836","InnateDB","Unknown","Human"
"ENSG00000176919",NA,NA,NA,NA,NA,NA,"None","C8G","733","InnateDB","Unknown","Human"
"ENSG00000122224",NA,NA,NA,NA,NA,NA,"None","LY9","4063","InnateDB","Unknown","Human"
"ENSG00000126759",NA,NA,NA,NA,NA,NA,"None","CFP","5199","InnateDB","Unknown","Human"
"ENSG00000204592",0.523613012591354,0.49800679279585,0.739829056816439,0.00444161503278976,0.010816065191906,0.000204602730784783,"None","HLA-E","3133","InnateDB","Unknown","Human"
"ENSG00000134759",-0.00857877331103091,0.273900084933885,0.160198583721581,0.932487403980009,0.00397634835013486,0.0572718078943532,"None","ELP2","55250","InnateDB","Unknown","Human"
"ENSG00000127533",NA,NA,NA,NA,NA,NA,"None","F2RL3","9002","InnateDB","Unknown","Human"
