InnateDB Gene ID	Gene Symbol	Species	PubMED ID	Annotation
58392	OAS2	9606	21190483	"OAS2 is a pathogen recognition receptor for the viral pathogen-associated molecular pattern, double-stranded RNA. Upon recognition of dsRNA, the OAS2 activates RNASEL to cleave ssRNA. The OAS/RNASEL pathway triggers the RIG-I pathway and induce IFNB production.
"
172850	Ctss	10090	21145045	"Ctss is an endosomal and lysosomal protease that is upregulated during various inflammatory disorders. Tlr2, 3, 4 ligand engagement increases the proteolytic activities of Ctss in macrophages.
"
172314	Ctsb	10090	21145045	"Ctsb is an endosomal and lysosomal protease that is upregulated during various inflammatory disorders. Tlr2, 3, 4 ligand engagement increases the proteolytic activities of Ctsb in macrophages.
"
7654	CTSB	9606	18762176	CTSB is a member of the Cathepsins protein family which are key modulators of cell death and inflammatory responses.
7654	CTSB	9606	21145045	"CTSB is an endosomal and lysosomal protease that is upregulated during various inflammatory disorders. TLR2, 3, 4 ligand engagement increases the proteolytic activities of CTSB in macrophages without changing the mRNA expression or the endogenous inhibitors of CTSB. (Demonstrated in murine model)
"
182126	Nlrc5	10090	21148033	"Nlrc5 is dispensable for cytokine induction in virus and bacterial infections under physiologic conditions.
"
137073	Lair1	10090	21151495	"Lair1 play an inhibition role in the mechanisms controlling Ifna production by pDCs both in normal and pathological innate immune responses.
"
68573	LAIR1	9606	21151495	"LAIR1 play an inhibition role in the mechanisms controlling IFNA production by pDCs both in normal and pathological innate immune responses.
"
106273	IL19	9606	21157117	"IL19 cytokine is a member of the interleukin 10 (IL10) family that includes IL20, IL22, IL24, and IL26 and has been shown to negatively regulate the innate immune system."
99157	C8B	9606	12220191	C8B is the beta subunit of complement factor 8 (C8) and is one of five components that interact to form the membrane attack complex (MAC).
6052	DEFA4	9606	19024344	DEFA4 along with DEFA1 and DEFA3 are cationic alpha-defensin peptides that have multiple functions in the immune system.
25037	PIK3R1	9606	17827709	PIK3R1 (p85-alpha) is a subunit of phosphoinositide 3-kinase (PI3K)  and PI3K is activated upon Toll-like receptor (TLR) ligation.
25037	PIK3R1	9606	16921024	PIK3R1 interacts with SYK during Fc-gamma receptor phagocytosis and endocytosis.
30412	NLRP10	9606	15096476	"NLRP10 oligomerizes and binds to PYCARD, inhibits PYCARD mediated NF-kappaB activation and apoptosis, as well as CASP1-mediated IL1B maturation."
300862	NEU1	9606	19796680	"NEU1 desialylation of sialyl alpha-2,3-linked beta-galactosyl residues of TLR4 is essential for receptor activation and cellular signaling."
69692	CARD16	9606	11536016	CARD16 is an intracellular regulator of CASP1 activation and plays a role in the regulation of IL1B secretion and NF-kappaB activation during the pro-inflammatory cytokine response.
58105	PTPN11	9606	12615921	"PTPN11 is a STAT5A phosphatase that specifically interacts with STAT5A in vivo in a tyrosine phosphorylation-dependent manner, leading to the down-regulation of active STAT5A."
58105	PTPN11	9606	8995399	PTPN11 (SHP-2) phosphotyrosine phosphatase interacts with JAK tyrosine kinases to induce cytokine signal transduction.
20236	DUSP16	9606	11489891	"DUSP16 mitogen activated phosphotase that negatively regulates MAPK activity and acts as a shuttle protein, determining the localization of MAPKs in the cytoplasm."
100044	BCL10	9606	18806265	"BCL10 and MALT1 are essential mediators of NF-kappaB activation in response to the triggering of a diverse array of transmembrane receptors, including antigen receptors."
100044	BCL10	9606	17540779	BCL10 mediates LPS-induced activation of NF-kappaB and IL8 in human intestinal epithelial cells.
89543	NFKBIE	9606	11152669	"NFKBIE is part of the IkappaB family of proteins that regulates NF-kappaB-dependent transcription by inhibiting DNA binding and localizing these factors to the cell cytoplasm, specifically by sequestering REL and RELA in the cytoplasm and inhibiting nuclear export."
102040	OTUD7B	9606	18178551	OTUD7B is a deubiquitinating enzyme that participate in the resolution of inflammatory responses by suppressing NF-kappaB.
79667	CFB	9606	17921140	CFB is a crucial catalytic component of the C3 convertase enzyme that activates the alternative pathway of complement-mediated immunity.
28713	ISG20	9606	15064795	ISG20 is an IFN-induced 3'-5' exonuclease that is strongly induced by viral double stranded RNA and is activated by RELA/NFKB1.
74884	IL2RG	9606	8041779	"IL2RG physically associates with JAK2, suggesting that regulation of JAK2 may be linked to IL2 induced signal transduction."
35720	MST1R	9606	18684919	MST1R regulates endotoxin-induced innate immune responses by regulating the production of and response to IFNG (IFN-gamma).
14155	ADAM10	9606	18981120	ADAM10 associates with tetraspanins and regulates cleavage of TNF (TNF-alpha) and EGF (epidermal growth factor).
63432	MAP3K3	9606	18206350	MAP3K3 in its unphosphorylated form can form a complex with unphosphorylated MAP3K7 (TAK1) where non-phosphorylated MAP3K7 interferes with MAP3K3 phosphorylation and NF-kappaB reporter activity.
22073	NKIRAS1	9606	15024091	"NKIRAS1, in both GDP-bound and GTP-bound states, inhibits phosphorylation of NFKBIB by IKBKB and makes it resistant to degradation."
64886	KLK1	9606	18577888	KLK1 is part of the kallikrein-kinin system (KKS) that is involved in cancer and angiogenesis.
64886	KLK1	9606	18725990	KLK1 is involved in the enzymatic cascade known as the contact system in the blood which leads to an inflammatory response.
15857	C1S	9606	16177097	C1S associates with C1R and C1Q to form the first component (C1) of the classical complement pathway.
15857	C1S	9606	16177097	"C1S is the modular serine protease responsible for cleavage of C4 and C2, the protein substrates for the first component (C1)."
25572	PPP4C	9606	18634786	PPP4C negatively regulates lipopolysacharide (LPS)-induced and TRAF6-mediated NF-kappaB activation by inhibiting the ubiquitination of TRAF6.
22000	MAP3K1	9606	18984593	MAP3K1 and TRAF6 play a pivotal role in the retinoic-acid-inducible gene-I (RIG-I)-like helicase antiviral pathway.
105426	PTGS2	9606	18955820	PTGS2 (COX-2) is suppressed through inhibiting the NF-kappaB activation by LPS and this may be associated with the anti-inflammatory effects of L. casei on Raw264.7 cells.
52534	KPNA1	9606	16298512	KPNA1 (IPOA5) regulates the import of STAT proteins into the nucleus through nuclear pores.
52534	KPNA1	9606	12740372	"KPNA1 contains a nuclear localization signal binding site for STAT1 homodimers, STAT1-STAT2 heterodimers and influenza A virus nucleoprotein."
92880	C8G	9606	11058761	C8G is the gamma subunit of complement factor 8 (C8) and is one of five components that interact to form the membrane attack complex (MAC).
239499	LAT	9606	12857726	LAT dephosphorylation in human platelets is integrin-mediated and involves PTPN1 protein tyrosine phosphatase and both PTPN1 activation and LAT dephosphorylation processes were involved in the control of irreversible platelet aggregation upon FcgammaRIIa stimulation.
15930	C1R	9606	11445589	"C1R is the protease that mediates activation of the classical complement C1 complex and this catalytic property is mediated by C1R C-terminal region, comprising two complement control protein (CCP) modules followed by a serine protease (SP) domain. "
104095	LY9	9606	18501771	LY9 (SLAMF3) is part of the SLAM and SAP gene families that control innate and adaptive immune responses.
161037	Ptch1	10090	21131441	"Ptch is a member of the Hedgehog signaling pathway and is important for LPS-induced inflammatory response in macrophages."
61793	CFP	9606	18579773	"CFP binds to early apoptotic T cells and initiates complement activation, leading to C3B opsonization and ingestion by phagocytic cells."
26804	ICAM1	9606	10924857	ICAM1 is an inducible surface glycoprotein belonging to the immunoglobulin superfamily that is involved in a wide range of inflammatory and immune responses.
26804	ICAM1	9606	3349522	ICAM1 binds to ITGAL/ITGB2 (CD11a/CD18) and ITGAM/ITGB2 (CD11b/CD18) expressed by leukocytes and promotes their adhesion and transendothelial migration.
299069	HLA-E	9606	19000151	HLA-E is a non-classical major histocompatibility complex (MHC) class I molecule that is the least polymorphic of all the MHC class I molecules and acts as a ligand for receptors of both the innate and the adaptive immune systems.
47191	EGR1	9606	15545275	"EGR1 is an immediate early gene that is up-regulated by a multitude of growth factors, cytokines and environmental stresses to regulate LPS-induced SOCS1 transcription."
21516	IL6ST	9606	10829066	"IL6ST (GP130) is a common cytokine receptor subunit that is preferentially bound by SOCS3 on its SHP2-binding site, suggesting that some of the negative regulatory roles previously attributed to the phosphatase SHP-2 might in fact be caused by the action of SOCS3."
31432	IGF1R	9606	10747872	IGF1R is able to mediate activation of STAT3 in vitro and in vivo and the JAKs are essential for this process of activation.
2565	ELP2	9606	10954736	ELP2 is a STAT3-interacting protein that regulates cytokine signal transduction and may regulate the activation of STAT3.
29585	F2RL2	9606	18264801	"F2RL2 is able to signal autonomously to induce IL8 release mediated by ERK1/2 phosphorylation, which contributes actively to inflammatory responses."
35882	F2RL3	9606	11907122	"F2RL3 modulates inflammation in the lung where its activation stimulates IL6, IL8, and PTGER2 (prostaglandin E2) release from human respiratory epithelial cells."
14014	CD27	9606	9582383	"CD27 is a member of the tumour necrosis factor receptor superfamily that activates NF-kappaB and MAPK9 (stress-activated protein kinase/c-Jun N-terminal kinase) via TRAF2, TRAF5 and MAP3K14 (NIK)."
10490	HOXA9	9606	18981407	HOXA9 plays a role in the innate immune response to bacterial infection as a modulator of NF-kappaB-dependent transcription.
60718	GSTP1	9606	18962899	GSTP1 suppresses LPS (lipopolysaccharide)-induced excessive production of pro-inflammatory factors by inhibiting LPS-stimulated MAPKs (mitogen-activated protein kinases) as well as NF-kappaB activation.
29281	EPOR	9606	8068943	"EPOR, a member of the cytokine receptor superfamily, associates with the JAK2 protein tyrosine kinase upon erythropoietin stimulation, inducing tyrosine phosphorylation of cellular substrates, including the EPOR, to transduce a growth signal."
88472	WDR34	9606	19521662	WDR34 is a MAP3K7 (TAK1)-associated inhibitor of the IL-1R/TLR3/TLR4-induced NF-kappaB activation pathway.
24566	ACAP1	9606	17005562	"ACAP1 (CENTB1) selectively down-regulates NF-kappaB activation via NODs pathways, creating a feedback loop and suggesting a novel role of ACAP1 in innate immune responses to bacteria and inflammatory responses."
34697	ERAP1	9606	18445477	ERAP1 associates with RBMX and a heterogeneous nuclear ribonucleoprotein to regulate both the constitutive release of TNFR1 exosome-like vesicles and the inducible proteolytic cleavage of TNFR1 ectodomains.
25238	CXCL11	9606	21124994	"CXCL11 exert direct antimicrobial effects in vitro against Bacillus anthracis spore and bacilli in a receptor-independent manner and contributes to pulmonary innate immunity. (Demonstrated in murine model)
"
179944	Cxcl11	10090	21124994	"Cxcl11 exert direct antimicrobial effects in vitro against Bacillus anthracis spore and bacilli in a receptor-independent manner and contributes to pulmonary innate immunity.
"
25111	CXCL9	9606	21124994	"CXCL9 exert direct antimicrobial effects in vitro against Bacillus anthracis spore and bacilli in a receptor-independent manner and contributes to pulmonary innate immunity. (Demonstrated in murine model)
"
179870	Cxcl9	10090	21124994	"Cxcl9 exert direct antimicrobial effects in vitro against Bacillus anthracis spores and bacilli in a receptor-independent manner and contributes to pulmonary innate immunity.
"
